Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
193789,USB-C Charging Cable,1,11.95,4/21/2019 22:22,"608 Chestnut St, Seattle, WA 98101"
193790,USB-C Charging Cable,1,11.95,4/9/2019 9:58,"806 Lake St, Seattle, WA 98101"
193791,iPhone,1,700,4/12/2019 13:31,"761 9th St, Seattle, WA 98101"
193793,Google Phone,1,600,4/20/2019 17:55,"407 Sunset St, Austin, TX 73301"
193794,Bose SoundSport Headphones,1,99.99,4/25/2019 1:19,"122 9th St, Atlanta, GA 30301"
193795,34in Ultrawide Monitor,1,379.99,4/27/2019 15:51,"927 10th St, San Francisco, CA 94016"
193796,Macbook Pro Laptop,1,1700,4/14/2019 11:17,"649 River St, Austin, TX 73301"
193797,Lightning Charging Cable,1,14.95,4/16/2019 21:46,"513 12th St, Portland, OR 97035"
193798,Apple Airpods Headphones,1,150,4/8/2019 16:30,"362 Lake St, Atlanta, GA 30301"
193799,USB-C Charging Cable,1,11.95,4/28/2019 5:33,"519 Elm St, New York City, NY 10001"
193800,Google Phone,1,600,4/9/2019 9:17,"479 Wilson St, Los Angeles, CA 90001"
193801,iPhone,1,700,4/5/2019 15:51,"258 13th St, Los Angeles, CA 90001"
193802,Apple Airpods Headphones,1,150,4/4/2019 8:49,"598 Walnut St, Portland, OR 97035"
193803,Lightning Charging Cable,1,14.95,4/2/2019 9:45,"145 River St, Atlanta, GA 30301"
193804,AA Batteries (4-pack),1,3.84,4/28/2019 0:48,"765 Lincoln St, Dallas, TX 75001"
193805,USB-C Charging Cable,1,11.95,4/3/2019 16:32,"816 Lakeview St, Portland, OR 97035"
193806,Macbook Pro Laptop,1,1700,4/24/2019 12:06,"631 Pine St, New York City, NY 10001"
193807,Apple Airpods Headphones,1,150,4/4/2019 10:17,"763 10th St, New York City, NY 10001"
193808,Vareebadd Phone,1,400,4/19/2019 20:24,"33 Washington St, Boston, MA 02215"
193809,Macbook Pro Laptop,1,1700,4/11/2019 15:29,"245 Dogwood St, Los Angeles, CA 90001"
193810,Bose SoundSport Headphones,1,99.99,4/8/2019 20:56,"37 12th St, Boston, MA 02215"
193811,27in 4K Gaming Monitor,1,389.99,4/13/2019 11:23,"566 Church St, Los Angeles, CA 90001"
193812,34in Ultrawide Monitor,1,379.99,4/3/2019 18:41,"277 Lincoln St, Portland, OR 97035"
193813,Lightning Charging Cable,1,14.95,4/5/2019 19:50,"919 6th St, New York City, NY 10001"
193814,Bose SoundSport Headphones,1,99.99,4/7/2019 14:04,"978 2nd St, Seattle, WA 98101"
193815,Macbook Pro Laptop,1,1700,4/3/2019 23:47,"614 Washington St, San Francisco, CA 94016"
193816,Wired Headphones,1,11.99,4/11/2019 15:18,"259 Spruce St, Atlanta, GA 30301"
193817,Bose SoundSport Headphones,1,99.99,4/17/2019 15:45,"988 Spruce St, New York City, NY 10001"
193818,Lightning Charging Cable,1,14.95,4/17/2019 6:01,"111 4th St, Los Angeles, CA 90001"
193819,Apple Airpods Headphones,1,150,4/2/2019 10:47,"404 10th St, Boston, MA 02215"
193820,Wired Headphones,1,11.99,4/3/2019 5:45,"676 14th St, Los Angeles, CA 90001"
193821,Bose SoundSport Headphones,1,99.99,4/28/2019 15:44,"673 Highland St, Boston, MA 02215"
193822,USB-C Charging Cable,1,11.95,4/19/2019 15:17,"590 Park St, Los Angeles, CA 90001"
193823,Wired Headphones,1,11.99,4/1/2019 7:49,"737 9th St, San Francisco, CA 94016"
193824,Macbook Pro Laptop,1,1700,4/14/2019 19:01,"359 9th St, San Francisco, CA 94016"
193826,USB-C Charging Cable,1,11.95,4/17/2019 19:07,"548 2nd St, New York City, NY 10001"
193827,Lightning Charging Cable,1,14.95,4/6/2019 11:55,"763 Lakeview St, San Francisco, CA 94016"
193828,AAA Batteries (4-pack),1,2.99,4/30/2019 6:42,"698 4th St, San Francisco, CA 94016"
193829,AA Batteries (4-pack),1,3.84,4/4/2019 16:43,"563 Park St, Seattle, WA 98101"
193830,Lightning Charging Cable,1,14.95,4/21/2019 20:43,"912 Sunset St, New York City, NY 10001"
193831,27in FHD Monitor,1,149.99,4/13/2019 18:49,"113 Church St, Atlanta, GA 30301"
193832,Lightning Charging Cable,1,14.95,4/4/2019 18:28,"239 Johnson St, New York City, NY 10001"
193833,34in Ultrawide Monitor,1,379.99,4/6/2019 9:40,"413 Center St, Portland, ME 04101"
193834,34in Ultrawide Monitor,1,379.99,4/26/2019 13:20,"688 Highland St, Atlanta, GA 30301"
193835,AA Batteries (4-pack),1,3.84,4/13/2019 14:57,"921 13th St, San Francisco, CA 94016"
193836,Apple Airpods Headphones,1,150,4/27/2019 17:54,"222 River St, New York City, NY 10001"
193837,Lightning Charging Cable,1,14.95,4/10/2019 9:06,"638 Center St, Portland, OR 97035"
193838,Google Phone,1,600,4/24/2019 15:52,"328 Walnut St, Los Angeles, CA 90001"
193839,Macbook Pro Laptop,1,1700,4/5/2019 14:46,"984 Sunset St, San Francisco, CA 94016"
193840,Bose SoundSport Headphones,1,99.99,4/23/2019 17:07,"634 River St, Austin, TX 73301"
193841,Bose SoundSport Headphones,1,99.99,4/23/2019 21:32,"399 Washington St, Seattle, WA 98101"
193842,AA Batteries (4-pack),1,3.84,4/27/2019 19:55,"624 Hill St, San Francisco, CA 94016"
193843,USB-C Charging Cable,1,11.95,4/26/2019 13:11,"618 Chestnut St, New York City, NY 10001"
193844,USB-C Charging Cable,1,11.95,4/13/2019 13:09,"71 Dogwood St, Atlanta, GA 30301"
193845,USB-C Charging Cable,1,11.95,4/22/2019 18:11,"901 Church St, Atlanta, GA 30301"
193847,AA Batteries (4-pack),1,3.84,4/10/2019 10:45,"487 North St, San Francisco, CA 94016"
193849,Apple Airpods Headphones,1,150,4/20/2019 6:17,"61 Forest St, San Francisco, CA 94016"
193849,27in 4K Gaming Monitor,1,389.99,4/20/2019 6:17,"61 Forest St, San Francisco, CA 94016"
193850,Bose SoundSport Headphones,1,99.99,4/21/2019 13:33,"320 13th St, Atlanta, GA 30301"
193851,AAA Batteries (4-pack),1,2.99,4/1/2019 8:09,"363 Forest St, Los Angeles, CA 90001"
193852,AAA Batteries (4-pack),1,2.99,4/12/2019 20:49,"498 Chestnut St, Los Angeles, CA 90001"
193853,USB-C Charging Cable,1,11.95,4/25/2019 10:38,"906 Hickory St, New York City, NY 10001"
193854,27in FHD Monitor,1,149.99,4/17/2019 17:30,"275 Walnut St, Portland, ME 04101"
193855,27in FHD Monitor,1,149.99,4/25/2019 9:21,"145 Jefferson St, New York City, NY 10001"
193857,USB-C Charging Cable,1,11.95,4/30/2019 19:45,"573 North St, Los Angeles, CA 90001"
193858,Lightning Charging Cable,1,14.95,4/23/2019 17:20,"310 Cedar St, Austin, TX 73301"
193859,Lightning Charging Cable,1,14.95,4/18/2019 21:56,"839 Cedar St, New York City, NY 10001"
193860,Google Phone,1,600,4/17/2019 12:07,"612 10th St, Portland, OR 97035"
193860,USB-C Charging Cable,1,11.95,4/17/2019 12:07,"612 10th St, Portland, OR 97035"
193861,AA Batteries (4-pack),1,3.84,4/4/2019 11:58,"44 Wilson St, Seattle, WA 98101"
193862,Lightning Charging Cable,1,14.95,4/6/2019 23:53,"464 Forest St, Seattle, WA 98101"
193863,Google Phone,1,600,4/12/2019 11:18,"79 12th St, Dallas, TX 75001"
193864,Wired Headphones,1,11.99,4/30/2019 20:47,"371 Elm St, Portland, OR 97035"
193865,Bose SoundSport Headphones,1,99.99,4/17/2019 13:31,"383 Cherry St, Dallas, TX 75001"
193865,AA Batteries (4-pack),1,3.84,4/17/2019 13:31,"383 Cherry St, Dallas, TX 75001"
193866,Lightning Charging Cable,1,14.95,4/9/2019 11:49,"633 Lake St, San Francisco, CA 94016"
193867,Lightning Charging Cable,1,14.95,4/16/2019 10:11,"773 Hill St, New York City, NY 10001"
193868,Wired Headphones,1,11.99,4/19/2019 10:34,"491 West St, San Francisco, CA 94016"
193869,Apple Airpods Headphones,1,150,4/28/2019 12:14,"807 Cherry St, Los Angeles, CA 90001"
193870,Apple Airpods Headphones,1,150,4/22/2019 3:00,"899 Willow St, New York City, NY 10001"
193871,AA Batteries (4-pack),1,3.84,4/15/2019 22:41,"588 Lake St, Seattle, WA 98101"
193872,USB-C Charging Cable,1,11.95,4/9/2019 18:22,"455 River St, San Francisco, CA 94016"
193874,Wired Headphones,1,11.99,4/23/2019 13:44,"705 Ridge St, Portland, ME 04101"
193875,27in FHD Monitor,1,149.99,4/12/2019 19:20,"261 South St, San Francisco, CA 94016"
193876,Lightning Charging Cable,1,14.95,4/15/2019 8:59,"505 Spruce St, Austin, TX 73301"
193878,AA Batteries (4-pack),1,3.84,4/25/2019 14:02,"369 8th St, Portland, ME 04101"
193878,AAA Batteries (4-pack),1,2.99,4/25/2019 14:02,"369 8th St, Portland, ME 04101"
193879,Apple Airpods Headphones,1,150,4/25/2019 21:40,"19 Lakeview St, Los Angeles, CA 90001"
193880,Wired Headphones,1,11.99,4/22/2019 16:26,"153 Jackson St, Dallas, TX 75001"
193882,USB-C Charging Cable,1,11.95,4/18/2019 20:16,"494 Jefferson St, Boston, MA 02215"
193883,Lightning Charging Cable,1,14.95,4/14/2019 8:17,"693 Center St, San Francisco, CA 94016"
193884,27in 4K Gaming Monitor,1,389.99,4/9/2019 6:01,"85 North St, San Francisco, CA 94016"
193885,Macbook Pro Laptop,1,1700,4/16/2019 8:47,"837 6th St, Austin, TX 73301"
193886,AA Batteries (4-pack),1,3.84,4/19/2019 22:41,"865 2nd St, Boston, MA 02215"
193887,Apple Airpods Headphones,1,150,4/15/2019 17:16,"202 North St, San Francisco, CA 94016"
193888,Wired Headphones,1,11.99,4/17/2019 12:16,"671 Park St, Seattle, WA 98101"
193889,Apple Airpods Headphones,1,150,4/2/2019 6:38,"354 12th St, Boston, MA 02215"
193890,AAA Batteries (4-pack),1,2.99,4/23/2019 9:19,"154 River St, San Francisco, CA 94016"
193892,Wired Headphones,1,11.99,4/27/2019 10:20,"998 Madison St, Atlanta, GA 30301"
193893,AA Batteries (4-pack),1,3.84,4/19/2019 13:38,"320 Lincoln St, Boston, MA 02215"
193894,34in Ultrawide Monitor,1,379.99,4/29/2019 16:18,"324 10th St, San Francisco, CA 94016"
193895,Apple Airpods Headphones,1,150,4/19/2019 10:35,"847 Hickory St, Seattle, WA 98101"
193896,USB-C Charging Cable,1,11.95,4/8/2019 11:03,"546 6th St, Austin, TX 73301"
193897,Macbook Pro Laptop,1,1700,4/16/2019 19:19,"489 Chestnut St, Los Angeles, CA 90001"
193898,Apple Airpods Headphones,1,150,4/21/2019 15:38,"679 North St, Portland, OR 97035"
193899,Bose SoundSport Headphones,1,99.99,4/25/2019 23:10,"590 Ridge St, Dallas, TX 75001"
193900,USB-C Charging Cable,1,11.95,4/10/2019 10:36,"105 14th St, New York City, NY 10001"
193901,Apple Airpods Headphones,1,150,4/4/2019 18:16,"985 10th St, Boston, MA 02215"
193902,34in Ultrawide Monitor,1,379.99,4/9/2019 13:32,"986 North St, New York City, NY 10001"
193903,iPhone,1,700,4/6/2019 11:40,"335 12th St, Seattle, WA 98101"
193903,Apple Airpods Headphones,1,150,4/6/2019 11:40,"335 12th St, Seattle, WA 98101"
193904,USB-C Charging Cable,1,11.95,4/16/2019 19:30,"30 Lake St, Portland, OR 97035"
193905,USB-C Charging Cable,1,11.95,4/8/2019 9:45,"707 5th St, Seattle, WA 98101"
193906,Apple Airpods Headphones,1,150,4/16/2019 20:06,"109 Main St, New York City, NY 10001"
193907,Lightning Charging Cable,1,14.95,4/28/2019 22:31,"695 West St, Los Angeles, CA 90001"
193908,Lightning Charging Cable,1,14.95,4/4/2019 11:58,"991 Elm St, Boston, MA 02215"
193909,AA Batteries (4-pack),1,3.84,4/26/2019 14:21,"274 Wilson St, Atlanta, GA 30301"
193910,AA Batteries (4-pack),1,3.84,4/28/2019 23:02,"816 Elm St, Los Angeles, CA 90001"
193911,Lightning Charging Cable,1,14.95,4/21/2019 0:03,"459 Maple St, Los Angeles, CA 90001"
193912,34in Ultrawide Monitor,1,379.99,4/6/2019 9:03,"230 Washington St, New York City, NY 10001"
193913,34in Ultrawide Monitor,1,379.99,4/4/2019 21:31,"117 Main St, Boston, MA 02215"
193914,USB-C Charging Cable,1,11.95,4/20/2019 10:23,"63 Center St, San Francisco, CA 94016"
193915,USB-C Charging Cable,1,11.95,4/15/2019 12:30,"787 North St, Atlanta, GA 30301"
193916,20in Monitor,1,109.99,4/18/2019 12:59,"653 Cherry St, Dallas, TX 75001"
193916,20in Monitor,1,109.99,4/18/2019 12:59,"653 Cherry St, Dallas, TX 75001"
193917,Flatscreen TV,1,300,4/1/2019 21:41,"601 Cherry St, San Francisco, CA 94016"
193918,27in FHD Monitor,1,149.99,4/10/2019 19:21,"716 Madison St, Seattle, WA 98101"
193919,AAA Batteries (4-pack),1,2.99,4/10/2019 16:58,"194 Hill St, Los Angeles, CA 90001"
193920,Apple Airpods Headphones,1,150,4/22/2019 12:22,"376 Sunset St, San Francisco, CA 94016"
193921,AAA Batteries (4-pack),1,2.99,4/7/2019 10:07,"984 13th St, San Francisco, CA 94016"
193922,27in FHD Monitor,1,149.99,4/19/2019 21:32,"445 Jackson St, San Francisco, CA 94016"
193923,27in 4K Gaming Monitor,1,389.99,4/23/2019 18:38,"65 6th St, San Francisco, CA 94016"
193924,Lightning Charging Cable,1,14.95,4/27/2019 19:05,"52 Sunset St, Portland, OR 97035"
193925,AA Batteries (4-pack),1,3.84,4/20/2019 3:28,"948 Hill St, Los Angeles, CA 90001"
193926,Apple Airpods Headphones,1,150,4/5/2019 0:58,"977 Walnut St, Atlanta, GA 30301"
193927,iPhone,1,700,4/9/2019 21:10,"680 North St, San Francisco, CA 94016"
193927,Apple Airpods Headphones,1,150,4/9/2019 21:10,"680 North St, San Francisco, CA 94016"
193928,27in 4K Gaming Monitor,1,389.99,4/9/2019 18:02,"233 Center St, San Francisco, CA 94016"
193929,Flatscreen TV,1,300,4/17/2019 10:07,"147 2nd St, New York City, NY 10001"
193931,Lightning Charging Cable,1,14.95,4/11/2019 17:01,"248 13th St, Boston, MA 02215"
193932,Lightning Charging Cable,1,14.95,4/30/2019 1:10,"118 Spruce St, San Francisco, CA 94016"
193933,iPhone,1,700,4/12/2019 11:53,"172 Hill St, Austin, TX 73301"
193934,Bose SoundSport Headphones,1,99.99,4/10/2019 10:19,"436 West St, New York City, NY 10001"
193935,USB-C Charging Cable,1,11.95,4/15/2019 14:59,"706 Ridge St, San Francisco, CA 94016"
193937,USB-C Charging Cable,1,11.95,4/20/2019 19:35,"345 Chestnut St, San Francisco, CA 94016"
193938,USB-C Charging Cable,1,11.95,4/5/2019 23:41,"546 Center St, San Francisco, CA 94016"
193939,USB-C Charging Cable,1,11.95,4/4/2019 10:09,"491 4th St, San Francisco, CA 94016"
193940,USB-C Charging Cable,1,11.95,4/4/2019 10:00,"566 Lakeview St, Los Angeles, CA 90001"
193941,Lightning Charging Cable,1,14.95,4/6/2019 20:09,"446 Sunset St, San Francisco, CA 94016"
193942,Wired Headphones,1,11.99,4/24/2019 21:06,"468 Hill St, San Francisco, CA 94016"
193943,AA Batteries (4-pack),1,3.84,4/18/2019 22:53,"682 10th St, Atlanta, GA 30301"
193944,Flatscreen TV,1,300,4/24/2019 10:46,"261 Lake St, San Francisco, CA 94016"
193946,27in 4K Gaming Monitor,1,389.99,4/3/2019 18:26,"728 Church St, Boston, MA 02215"
193947,Apple Airpods Headphones,1,150,4/20/2019 19:18,"874 Hill St, San Francisco, CA 94016"
193948,Bose SoundSport Headphones,1,99.99,4/10/2019 9:33,"405 Madison St, Los Angeles, CA 90001"
193951,USB-C Charging Cable,1,11.95,4/2/2019 12:56,"656 Adams St, Boston, MA 02215"
193952,LG Dryer,1,600,4/15/2019 12:08,"548 Dogwood St, Dallas, TX 75001"
193953,Lightning Charging Cable,1,14.95,4/4/2019 13:56,"493 Lincoln St, New York City, NY 10001"
193954,USB-C Charging Cable,1,11.95,4/14/2019 19:00,"940 Jefferson St, San Francisco, CA 94016"
193955,Wired Headphones,1,11.99,4/6/2019 14:58,"971 Highland St, San Francisco, CA 94016"
193956,Lightning Charging Cable,1,14.95,4/21/2019 6:07,"970 Church St, San Francisco, CA 94016"
193957,Wired Headphones,1,11.99,4/15/2019 8:37,"977 Center St, Seattle, WA 98101"
193959,Wired Headphones,1,11.99,4/29/2019 8:41,"429 Walnut St, Atlanta, GA 30301"
193960,Vareebadd Phone,1,400,4/3/2019 21:25,"788 Madison St, Portland, ME 04101"
193961,Google Phone,1,600,4/25/2019 10:06,"544 Sunset St, San Francisco, CA 94016"
193961,USB-C Charging Cable,1,11.95,4/25/2019 10:06,"544 Sunset St, San Francisco, CA 94016"
193961,Wired Headphones,1,11.99,4/25/2019 10:06,"544 Sunset St, San Francisco, CA 94016"
193962,Apple Airpods Headphones,1,150,4/29/2019 20:50,"967 Forest St, New York City, NY 10001"
193963,Apple Airpods Headphones,1,150,4/8/2019 13:47,"735 Main St, New York City, NY 10001"
193964,27in FHD Monitor,1,149.99,4/22/2019 15:49,"448 Walnut St, Portland, OR 97035"
193965,27in 4K Gaming Monitor,1,389.99,4/17/2019 15:48,"775 Highland St, Los Angeles, CA 90001"
193967,USB-C Charging Cable,1,11.95,4/24/2019 16:24,"569 Willow St, Atlanta, GA 30301"
193968,Google Phone,1,600,4/2/2019 18:40,"222 4th St, Boston, MA 02215"
193968,USB-C Charging Cable,1,11.95,4/2/2019 18:40,"222 4th St, Boston, MA 02215"
193969,27in 4K Gaming Monitor,1,389.99,4/20/2019 0:30,"653 14th St, Los Angeles, CA 90001"
193970,Apple Airpods Headphones,1,150,4/4/2019 19:42,"102 12th St, New York City, NY 10001"
193971,AAA Batteries (4-pack),1,2.99,4/18/2019 17:11,"77 West St, Boston, MA 02215"
193972,Macbook Pro Laptop,1,1700,4/11/2019 16:23,"334 5th St, San Francisco, CA 94016"
193973,27in FHD Monitor,1,149.99,4/4/2019 16:52,"546 10th St, San Francisco, CA 94016"
193974,Bose SoundSport Headphones,1,99.99,4/8/2019 16:17,"188 6th St, Portland, ME 04101"
193975,Apple Airpods Headphones,1,150,4/11/2019 19:43,"202 Chestnut St, Dallas, TX 75001"
193976,AAA Batteries (4-pack),1,2.99,4/3/2019 23:50,"647 Pine St, Los Angeles, CA 90001"
193977,AAA Batteries (4-pack),1,2.99,4/7/2019 20:43,"181 Cedar St, Boston, MA 02215"
193978,USB-C Charging Cable,1,11.95,4/25/2019 9:48,"241 14th St, San Francisco, CA 94016"
193980,20in Monitor,1,109.99,4/9/2019 13:21,"924 13th St, San Francisco, CA 94016"
193981,27in 4K Gaming Monitor,1,389.99,4/11/2019 22:30,"300 Pine St, Portland, OR 97035"
193982,Wired Headphones,1,11.99,4/30/2019 10:32,"683 Main St, New York City, NY 10001"
193983,Lightning Charging Cable,1,14.95,4/9/2019 12:09,"878 12th St, Dallas, TX 75001"
193984,USB-C Charging Cable,1,11.95,4/16/2019 18:37,"533 Sunset St, San Francisco, CA 94016"
193986,Vareebadd Phone,1,400,4/11/2019 8:30,"969 Hickory St, Dallas, TX 75001"
193988,34in Ultrawide Monitor,1,379.99,4/18/2019 12:21,"570 South St, Atlanta, GA 30301"
193990,USB-C Charging Cable,1,11.95,4/28/2019 16:32,"107 9th St, Los Angeles, CA 90001"
193991,Bose SoundSport Headphones,1,99.99,4/1/2019 12:33,"926 West St, Atlanta, GA 30301"
193992,AA Batteries (4-pack),1,3.84,4/1/2019 6:27,"209 14th St, New York City, NY 10001"
193993,Lightning Charging Cable,1,14.95,4/13/2019 15:13,"807 13th St, Atlanta, GA 30301"
193994,Google Phone,1,600,4/28/2019 20:34,"45 Dogwood St, Los Angeles, CA 90001"
193994,USB-C Charging Cable,1,11.95,4/28/2019 20:34,"45 Dogwood St, Los Angeles, CA 90001"
193995,AA Batteries (4-pack),1,3.84,4/19/2019 18:02,"957 Adams St, Los Angeles, CA 90001"
193996,AAA Batteries (4-pack),1,2.99,4/8/2019 21:00,"600 Ridge St, San Francisco, CA 94016"
193997,USB-C Charging Cable,1,11.95,4/16/2019 3:00,"764 Hill St, New York City, NY 10001"
193999,Apple Airpods Headphones,1,150,4/12/2019 22:10,"607 2nd St, Los Angeles, CA 90001"
194000,USB-C Charging Cable,1,11.95,4/23/2019 12:19,"648 Lakeview St, Dallas, TX 75001"
194001,Bose SoundSport Headphones,1,99.99,4/4/2019 10:21,"1 Hill St, Los Angeles, CA 90001"
194002,AAA Batteries (4-pack),1,2.99,4/1/2019 13:26,"526 Willow St, Boston, MA 02215"
194003,Apple Airpods Headphones,1,150,4/18/2019 11:38,"189 Lincoln St, Boston, MA 02215"
194004,27in FHD Monitor,1,149.99,4/28/2019 14:59,"684 West St, San Francisco, CA 94016"
194005,iPhone,1,700,4/2/2019 22:36,"76 Sunset St, San Francisco, CA 94016"
194006,20in Monitor,1,109.99,4/20/2019 14:58,"632 Chestnut St, Dallas, TX 75001"
194007,Flatscreen TV,1,300,4/17/2019 17:25,"375 Jefferson St, Los Angeles, CA 90001"
194008,AA Batteries (4-pack),1,3.84,4/12/2019 18:09,"425 Elm St, San Francisco, CA 94016"
194008,Wired Headphones,1,11.99,4/12/2019 18:09,"425 Elm St, San Francisco, CA 94016"
194009,27in FHD Monitor,1,149.99,4/21/2019 10:45,"825 North St, Portland, OR 97035"
194010,Bose SoundSport Headphones,1,99.99,4/23/2019 22:21,"663 8th St, Boston, MA 02215"
194011,Lightning Charging Cable,1,14.95,4/26/2019 12:25,"974 River St, Los Angeles, CA 90001"
194012,AA Batteries (4-pack),1,3.84,4/8/2019 12:19,"718 Pine St, Dallas, TX 75001"
194014,Lightning Charging Cable,1,14.95,4/8/2019 16:10,"864 Elm St, Portland, ME 04101"
194015,USB-C Charging Cable,1,11.95,4/25/2019 15:46,"418 Adams St, Dallas, TX 75001"
194016,Wired Headphones,1,11.99,4/27/2019 13:39,"506 Walnut St, Portland, OR 97035"
194017,Flatscreen TV,1,300,4/21/2019 10:40,"446 Dogwood St, San Francisco, CA 94016"
194018,27in FHD Monitor,1,149.99,4/6/2019 19:31,"221 Sunset St, San Francisco, CA 94016"
194019,Macbook Pro Laptop,1,1700,4/20/2019 11:44,"418 Maple St, Seattle, WA 98101"
194020,Wired Headphones,1,11.99,4/2/2019 14:30,"254 2nd St, Los Angeles, CA 90001"
194021,Google Phone,1,600,4/29/2019 14:50,"203 Washington St, Boston, MA 02215"
194021,Wired Headphones,1,11.99,4/29/2019 14:50,"203 Washington St, Boston, MA 02215"
194022,20in Monitor,1,109.99,4/13/2019 12:38,"938 Center St, San Francisco, CA 94016"
194023,Lightning Charging Cable,1,14.95,4/27/2019 18:41,"565 Dogwood St, New York City, NY 10001"
194025,Apple Airpods Headphones,1,150,4/20/2019 12:06,"872 Jefferson St, Seattle, WA 98101"
194026,USB-C Charging Cable,1,11.95,4/6/2019 15:55,"692 Ridge St, Boston, MA 02215"
194027,AAA Batteries (4-pack),1,2.99,4/21/2019 10:09,"16 Cherry St, Seattle, WA 98101"
194028,ThinkPad Laptop,1,999.99,4/15/2019 0:47,"24 Main St, New York City, NY 10001"
194029,Wired Headphones,1,11.99,4/9/2019 20:22,"212 Madison St, New York City, NY 10001"
